PoiID,Lon,Lat,FirstLevel,SecondLeve,ZoneID
3315,118.106387118291,24.5194407761194,19,174,522
3316,118.105785118177,24.51902794430889,13,4,522
3317,118.106217257597,24.518330566037505,12,60,522
3318,118.104815036318,24.5297527461198,0,146,589
3319,118.102325401742,24.530297351621,16,52,589
3320,118.104779914848,24.527254970440804,16,61,589
3321,118.104714662623,24.5270463236696,11,118,589
3322,118.102298463731,24.530206421106897,8,56,589
3323,118.104840614669,24.5278954299467,6,13,589
3324,118.10706248438,24.528373575087,5,155,589
3325,118.104976122167,24.529550314340888,16,52,589
3326,118.101638777644,24.529557964429003,3,24,589
3327,118.103273733109,24.528794499,2,119,589
3328,118.097021341071,24.5212077980592,12,171,556
3329,118.098541884163,24.523101725216,1,7,556
3330,118.098505529787,24.522931245014096,3,24,556
3331,118.099310051523,24.520804718333896,16,52,556
3332,118.097533093941,24.520552505894603,11,112,556
3333,118.09673943571896,24.521616631665896,4,19,556
3334,118.098459797288,24.5213249810998,16,16,556
3335,118.100238916636,24.5214356812036,6,13,556
3336,118.097841319873,24.520591667761305,3,24,556
3337,118.101583769238,24.521465501093697,12,141,556
3338,118.11251771554896,24.5177455118574,13,64,512
3339,118.112704951491,24.5185746115811,0,145,512
3340,118.112014457816,24.5177539378397,5,155,512
3341,118.112735507796,24.5189112096074,13,57,512
3342,118.112566111182,24.51771982897469,13,64,512
3343,118.112711346921,24.518708061427105,2,1,512
3344,118.112864246112,24.5178113972572,13,64,512
3345,118.112577225842,24.5181688636482,9,93,512
3346,118.112219688053,24.5189096627605,13,4,512
3347,118.11303522802,24.518466487532702,4,19,512
3348,118.099636601272,24.5282571823422,20,0,581
3349,118.0995650709,24.5281741743687,13,64,581
3350,118.101397499724,24.527632772392,4,179,581
3351,118.103613172843,24.5274199167064,0,145,581
3352,118.100174554195,24.527200228449,6,32,581
3353,118.101452543333,24.5256837523841,1,18,581
3354,118.103105055205,24.526579441338,9,92,581
3355,118.100944286386,24.529188447831,16,52,581
3356,118.102135143601,24.5271782530443,2,119,581
3357,118.101078348318,24.5273147114472,17,20,581
3358,118.106825131813,24.520181831746804,4,179,534
3359,118.105769662005,24.5195013921629,13,4,534
3360,118.10663304925,24.5198424404324,13,156,534
3361,118.106580919321,24.5198656947256,12,131,534
3362,118.107271968383,24.520140788849503,13,49,534
3363,118.106995549126,24.5199874658572,13,156,534
3364,118.105345653235,24.5193638125952,4,19,534
3365,118.10674428535296,24.5197565244424,1,7,534
3366,118.105449308823,24.51941832299889,13,4,534
3367,118.106260884967,24.5197021567358,13,64,534
3368,118.109322323594,24.529625892480503,0,145,636
3369,118.10766078420096,24.5336976905307,8,56,636
3370,118.108212551385,24.53281800420549,13,4,636
3371,118.108232724513,24.5340172289692,3,24,636
3372,118.103086257541,24.538075540577896,4,179,636
3373,118.109127680286,24.53411783140149,4,179,636
3374,118.109339654408,24.530529388512303,2,119,636
3375,118.10935612427,24.528507488320603,8,71,636
3376,118.108475055395,24.535954883321896,9,92,636
3377,118.108999867665,24.5314272272394,16,59,636
3378,118.111086464357,24.5293148748135,3,24,615
3379,118.110536198735,24.527804077190105,11,118,615
3380,118.110140401208,24.5265281459656,8,90,615
3381,118.109650777448,24.5269264815023,12,74,615
3382,118.110682764512,24.5291980929393,3,24,615
3383,118.109481520336,24.527071109949304,13,4,615
3384,118.110863313913,24.5291713439042,3,24,615
3385,118.109660160314,24.5275925100706,19,174,615
3386,118.110503760469,24.5268182600062,4,36,615
3387,118.109292471748,24.527084163081103,20,0,615
3388,118.106060425706,24.530138249655103,5,42,596
3389,118.107027313867,24.529326467538,12,141,596
3390,118.109157354278,24.5299714138085,7,157,596
3391,118.109010388883,24.5311297677358,13,57,596
3392,118.105827752056,24.5304461733919,5,155,596
3393,118.107203726481,24.5312783014146,17,20,596
3394,118.108668422456,24.5315031713794,10,94,596
3395,118.108854379855,24.528514476698604,5,155,596
3396,118.106212994873,24.530519302635103,2,38,596
3397,118.107127283932,24.53124371542049,8,56,596
3398,118.101140343866,24.5300477402506,20,81,627
3399,118.102083488269,24.5330262225062,4,19,627
3400,118.101675042093,24.5367037690346,4,179,627
3401,118.104954697007,24.536208318483,12,130,627
3402,118.102872785567,24.532849230187203,3,24,627
3403,118.099962240271,24.5309359588131,3,24,627
3404,118.106305624074,24.533979924815,6,32,627
3405,118.103576676966,24.5371357526948,13,150,627
3406,118.102397076108,24.5312626166184,12,128,627
3407,118.102803317371,24.5342767606214,3,24,627
3408,118.117258403596,24.520787544149,0,145,555
3409,118.114442482414,24.521021794017,3,24,555
3410,118.115873318651,24.52029726364769,5,159,555
3411,118.116429670834,24.520342901974395,6,33,555
3412,118.11381190979796,24.5226480311732,11,118,555
3413,118.11341820242,24.519973829182305,7,157,555
3414,118.114217797552,24.5216927287708,11,117,555
3415,118.11336888241,24.519913607077303,3,24,555
3416,118.114453530948,24.5210818291329,4,179,555
3417,118.115965123756,24.5210462672893,6,13,555
3418,118.107490725709,24.525537479647603,11,115,573
3419,118.108826797805,24.5274535252248,16,52,573
3420,118.108243285721,24.5255517859664,3,24,573
3421,118.107697049852,24.5260099717,11,116,573
3422,118.108188214041,24.5259113710403,4,19,573
3423,118.108830089626,24.5265565766196,3,24,573
3424,118.108370128472,24.5255161302492,3,24,573
3425,118.106784756458,24.525467374567103,8,56,573
3426,118.106944225374,24.5254859559383,11,118,573
3427,118.106802342159,24.5278507246527,9,93,573
3428,118.107017424679,24.5213392407035,12,141,540
3429,118.105097213446,24.5203824253722,0,146,540
3430,118.104785189381,24.520801789530505,11,116,540
3431,118.10274111898896,24.5200855706756,4,179,540
3432,118.103676079629,24.5207251638822,12,128,540
3433,118.104863171044,24.51926055015589,12,170,540
3434,118.105735047347,24.5210363073335,16,59,540
3435,118.104337210316,24.5207358615386,16,59,540
3436,118.103141633441,24.5205151008704,3,24,540
3437,118.102588337669,24.5204256440323,19,174,540
3438,118.10554130403996,24.5310600155308,5,159,611
3439,118.10449479704596,24.5326237447923,0,146,611
3440,118.104797944244,24.53085394573,16,52,611
3441,118.104762158486,24.5309108046315,10,94,611
3442,118.10786319177096,24.532868910834605,5,44,611
3443,118.105930668636,24.53079035410269,12,128,611
3444,118.104843337157,24.5315208231277,6,32,611
3445,118.107199503797,24.5313778511494,16,52,611
3446,118.10494152982,24.531201942110897,5,44,611
3447,118.105505783984,24.531114083688504,2,119,611
3448,118.112026961251,24.520361602981897,12,78,545
3449,118.110884693622,24.521671921045105,20,81,545
3450,118.111897091557,24.5208816550042,6,32,545
3451,118.112455829964,24.5200872220364,3,24,545
3452,118.112137931426,24.520673687485,3,24,545
3453,118.112327164952,24.520498064105603,4,19,545
3454,118.112458971555,24.519164863610506,6,32,545
3455,118.112294505475,24.5203914314334,12,78,545
3456,118.111314855332,24.521688055749102,20,31,545
3457,118.112640555402,24.5194679231902,8,140,545
3458,118.102904300217,24.530803546042,5,155,609
3459,118.102460285014,24.530998619282,16,52,609
3460,118.103139974806,24.5312948960244,8,71,609
3461,118.103879352539,24.5315033455023,8,71,609
3462,118.102774256032,24.5316210654478,3,24,609
3463,118.103759649213,24.5317959308611,8,71,609
3464,118.10376838568196,24.531516606527905,0,146,609
3465,118.10290875273996,24.531804453947306,3,24,609
3466,118.10254108757296,24.5312467515686,0,146,609
3467,118.103678166664,24.530676418207804,0,148,609
3468,118.108253104276,24.5226282937494,7,157,553
3469,118.110364511631,24.52192838233029,13,154,553
3470,118.109084869072,24.52233032814189,12,128,553
3471,118.107834117246,24.521616703607897,4,179,553
3472,118.107958416283,24.5217128614685,12,78,553
3473,118.111231711085,24.5224006395054,18,165,553
3474,118.107287539007,24.52161032418889,13,154,553
3475,118.108241951959,24.5218851191424,7,48,553
3476,118.110290738834,24.5218662616554,13,154,553
3477,118.110574951539,24.5220171228409,11,118,553
3478,118.109108021193,24.5219835330606,7,48,543
3479,118.10918748421996,24.521955764720303,9,93,543
3480,118.109373915876,24.521431765672,7,29,543
3481,118.108931084473,24.5211018435011,13,154,543
3482,118.109515595772,24.5214848996242,13,154,543
3483,118.107824805954,24.5209110486866,12,78,543
3484,118.109470064767,24.5214498480345,6,13,543
3485,118.10856374436196,24.5208615239043,5,44,543
3486,118.108243833911,24.520685135496105,16,52,543
3487,118.109108586813,24.521367504134496,4,179,543
3488,118.117981497686,24.525511636227897,16,52,605
3489,118.114973470353,24.5275389983234,1,164,605
3490,118.123021741346,24.526014472599897,8,56,605
3491,118.126394569399,24.5220944867394,11,118,605
3492,118.127345248859,24.5209237391845,4,179,605
3493,118.114292225354,24.526880371958896,17,15,605
3494,118.115471324919,24.525859173671,8,56,605
3495,118.11648729881,24.524880949623896,11,118,605
3496,118.116394000727,24.5253170867486,12,131,605
3497,118.116062305635,24.5246691406753,1,7,605
3498,118.126755366911,24.5368385325105,4,101,652
3499,118.112326228331,24.54039288535869,7,157,652
3500,118.113814930825,24.543836484353104,3,182,652
3501,118.115299750421,24.541389318664304,6,32,652
3502,118.143395593555,24.5467501733198,13,64,652
3503,118.143335506464,24.546627083108305,4,100,652
3504,118.11159338942,24.5455891713064,3,24,652
3505,118.11491326464396,24.539622803035304,12,128,652
3506,118.123156470169,24.5472650682131,11,118,652
3507,118.113948140404,24.5440235895832,3,24,652
3508,118.105100765856,24.547640056686102,3,24,649
3509,118.106673475709,24.544576151467705,10,99,649
3510,118.106436122042,24.545181015433897,6,32,649
3511,118.106245164036,24.546351603085,13,64,649
3512,118.107516190073,24.544764676703,6,32,649
3513,118.105260720455,24.5476127846854,3,24,649
3514,118.105156478206,24.54763709398989,7,86,649
3515,118.10620006898,24.5462165171847,13,4,649
3516,118.106197630141,24.5461949355616,16,163,649
3517,118.106087367603,24.546108659906203,13,4,649
3518,118.111403653352,24.5467214687082,13,4,646
3519,118.112599256867,24.547818415573897,12,128,646
3520,118.112760387185,24.5462457242612,7,86,646
3521,118.112759578181,24.546243243943696,7,157,646
3522,118.112822593605,24.547016916387896,7,85,646
3523,118.112784391967,24.5477732380403,4,179,646
3524,118.112873723199,24.5465775967693,16,52,646
3525,118.112896011643,24.546641448677505,3,24,646
3526,118.118373479205,24.5488848263362,11,118,655
3527,118.118179504153,24.5463121551287,1,7,655
3528,118.110822519901,24.551762614260003,6,32,655
3529,118.117024250976,24.5481458143044,3,24,655
3530,118.123411208339,24.553346635475897,12,128,655
3531,118.124511328162,24.5568063102608,16,52,655
3532,118.119173364608,24.551152220869103,13,4,655
3533,118.118435054857,24.546296573302698,13,4,655
3534,118.109921555294,24.5501448063882,6,32,655
3535,118.108658981877,24.5507208870219,16,163,655
3536,118.10996638076,24.5498660299485,13,4,647
3537,118.110853107609,24.5494222311113,13,64,647
3538,118.111259858482,24.5473438348492,1,18,647
3539,118.10939315769896,24.5501265200141,3,24,647
3540,118.112236310299,24.5479653347504,16,52,647
3541,118.11190020915,24.547855105493003,3,24,647
3542,118.109051678206,24.5503078161843,3,24,647
3543,118.111481220098,24.547643707152,11,116,647
3544,118.109755197878,24.54998166878,13,64,647
3545,118.111390569075,24.549169105795304,0,145,647
3546,118.10647315306002,24.5501046888342,8,71,650
3547,118.107999757442,24.5471218555156,4,179,650
3548,118.10743061073,24.549590859429102,6,32,650
3549,118.106589909364,24.548832376556096,4,179,650
3550,118.10620442514096,24.550838525955506,0,145,650
3551,118.106687364197,24.5499272222748,13,4,650
3552,118.107187698398,24.548440883048706,3,24,650
3553,118.106634010659,24.550378252280897,13,4,650
3554,118.106723255325,24.5499936606931,6,13,650
3555,118.108255126948,24.547452848042603,6,33,650
3556,118.108324194202,24.5470569977814,12,128,644
3557,118.109080949647,24.5453786696604,13,4,644
3558,118.108903642335,24.5458587155024,19,174,644
3559,118.108924787219,24.5473971346294,12,128,644
3560,118.109673705722,24.544302111434103,3,24,644
3561,118.109447373959,24.5444910267562,1,7,644
3562,118.108543324802,24.5464660633314,16,52,644
3563,118.110175164281,24.545379617400496,3,24,644
3564,118.109627263003,24.5443658473018,11,117,644
3565,118.109197552653,24.545227571465,11,118,644
3566,118.106773328908,24.5459671620018,13,4,653
3567,118.10668585507,24.5461132773484,11,117,653
3568,118.106728251059,24.54604323534389,11,117,653
3569,118.106858282106,24.546093884854496,1,7,653
3570,118.106941466505,24.5457673510624,1,18,653
3571,118.106361788271,24.546534660346,7,157,653
3572,118.10680065808998,24.5464526323234,7,29,653
3573,118.103146306707,24.5509255179183,7,29,653
3574,118.102924268146,24.55187652068989,16,52,653
3575,118.10923430283,24.54222865655189,3,24,645
3576,118.111076909161,24.5396203710015,16,52,645
3577,118.110242369151,24.540572570598897,7,29,645
3578,118.110891245853,24.541153991580305,6,33,645
3579,118.109576553544,24.5405105620505,12,23,645
3580,118.11070256125096,24.5417588553624,4,179,645
3581,118.11110060597096,24.5395660621461,12,128,645
3582,118.111133707313,24.5408358288267,12,141,645
3583,118.109696878013,24.541160873389,4,179,645
3584,118.10918643918,24.542303542029,3,24,645
3585,118.111534510705,24.5402123825281,12,23,633
3586,118.111067625056,24.5378281533633,6,32,633
3587,118.110643057188,24.538039295757297,6,62,633
3588,118.111166892998,24.538189771679697,6,13,633
3589,118.111058255291,24.53883912831269,3,24,633
3590,118.11197131528796,24.5395380828474,4,36,633
3591,118.110974697059,24.53763458480089,4,179,633
3592,118.110797483009,24.538067470533296,4,179,633
3593,118.110348267475,24.546794864563697,7,29,648
3594,118.110531609645,24.5449858691445,1,18,648
3595,118.110205653138,24.546934159911,7,29,648
3596,118.108362289044,24.54953993988289,7,29,648
3597,118.10917139127,24.548510321750697,1,84,648
3598,118.110399943067,24.54695741873549,7,29,648
3599,118.109383702989,24.5488656061392,12,23,648
3600,118.108081670054,24.5506395079068,13,64,648
3601,118.110500595127,24.545259827352705,18,165,648
3602,118.10809649241996,24.549764457645,6,79,648
3603,118.111626066855,24.5411222723614,18,165,639
3604,118.113531975232,24.5346842372878,18,165,639
3605,118.11212678501002,24.5397948155126,1,7,639
3606,118.111167603982,24.5412369246894,18,165,639
3607,118.111754490123,24.5405524272971,18,165,639
3608,118.112744763355,24.53844503402029,18,165,639
3609,118.111306848222,24.541500133649603,18,165,639
3610,118.112016812789,24.5401715984219,1,7,639
3611,118.11295912939,24.5379221201967,18,165,639
3612,118.111348840757,24.54183725955,18,165,639
3613,118.104466653777,24.5508217523349,0,146,654
3614,118.104192451322,24.550792771150302,13,156,654
3615,118.104475660618,24.5508794571582,13,4,654
3616,118.10387097368,24.5510942041178,3,24,654
3617,118.10425162950196,24.550760118897,16,162,654
3618,118.10525195606,24.54971082169489,16,52,654
3619,118.105596257247,24.5519693288395,12,23,654
3620,118.10384005745,24.552032052154104,7,29,654
3621,118.105550675798,24.5510314992252,16,52,654
3622,118.105165595081,24.551139202765103,7,157,654
3623,118.120255900173,24.427724523513305,13,64,0
3624,118.119719981922,24.4284581054285,16,52,0
3625,118.120030482853,24.428996549104,13,4,0
3626,118.121494866773,24.428053734614,19,174,0
3627,118.121123659116,24.4286540592621,13,64,0
3628,118.121288611538,24.4272735931666,1,18,0
3629,118.119950588172,24.4288590733724,16,52,0
3630,118.122213664272,24.427646593031103,1,18,0
3631,118.121342655603,24.4287569590804,16,52,0
3632,118.120445147097,24.428500867668,19,174,0
3633,118.12176157530196,24.429483989907897,19,174,657
3634,118.119764002381,24.4293133132726,13,64,657
3635,118.120202449455,24.4330044968419,10,94,657
3636,118.11962366145,24.430726430219803,16,59,657
3637,118.121578851089,24.429915305481096,16,52,657
3638,118.145544817701,24.4507298709307,9,92,657
3639,118.118454991509,24.42946701201049,16,52,657
3640,118.11922419096,24.4283765930416,10,94,657
3641,118.138361703892,24.437040764953,16,163,657
3642,118.137480392442,24.437052623382503,13,64,657
3643,118.113860000944,24.43374044738709,13,64,2
3644,118.115240116711,24.4321845455888,4,179,2
3645,118.11386281563496,24.430965444606105,1,18,2
3646,118.114058430411,24.432570070327102,8,3,2
3647,118.114969645281,24.431796052510496,4,19,2
3648,118.115063773088,24.4318857715453,19,174,2
3649,118.115080330016,24.431743464528697,4,179,2
3650,118.114645160744,24.431774793932,4,19,2
3651,118.114528057723,24.4317566554774,4,19,2
3652,118.11384992987496,24.4337014370901,4,179,2
3653,118.115096406783,24.4338650836137,7,29,1
3654,118.114905020774,24.4335701624352,4,179,1
3655,118.119817010072,24.480219366072003,11,117,284
3656,118.117230260596,24.4840970906076,19,174,284
3657,118.118680063326,24.4803828827428,0,6,284
3658,118.118527926906,24.480041053384,13,64,284
3659,118.120747501935,24.4798879358424,13,172,284
3660,118.11890600283,24.4795227905241,7,29,284
3661,118.118852186816,24.47992334834,13,4,284
3662,118.119250971407,24.48034647827849,12,131,284
3663,118.118939919207,24.48500005953869,20,0,284
3664,118.117666425216,24.4818311079244,16,52,284
3665,118.13282799121096,24.480635902343803,7,137,254
3666,118.136726129962,24.4809845033082,4,179,254
3667,118.128858283384,24.47915319967929,8,3,254
3668,118.134643721169,24.480856520095,1,18,254
3669,118.13007255725,24.4795720916244,13,4,254
3670,118.132038420336,24.4805758350852,7,157,254
3671,118.132714682329,24.480665418622102,4,179,254
3672,118.137240268297,24.480828282586497,4,179,254
3673,118.12997830665,24.480413109853803,1,18,254
3674,118.1351449785,24.480898512171603,16,52,254
3675,118.118211054742,24.4796509837475,0,146,208
3676,118.116514983458,24.4810240969203,16,163,208
3677,118.11816488366,24.481350659588102,17,169,208
3678,118.117351005995,24.4816326263372,6,32,208
3679,118.117560246153,24.4816480063503,12,55,208
3680,118.11767759024596,24.4794946659788,4,179,208
3681,118.11721169066,24.4815726247927,0,6,208
3682,118.117137175077,24.481475335280106,8,56,208
3683,118.116581559853,24.480256170725003,16,52,208
3684,118.117845488701,24.4817269413554,2,1,208
3685,118.115565413563,24.4777967115239,13,64,186
3686,118.121836591737,24.4755634327812,7,29,186
3687,118.119876011595,24.4790175255477,13,4,186
3688,118.120194695494,24.4789806905352,6,13,186
3689,118.116556410848,24.47720638932829,6,13,186
3690,118.120744779582,24.4790880540422,5,155,186
3691,118.115635836269,24.478018468927,2,119,186
3692,118.116111613339,24.47634292782549,19,174,186
3693,118.115661689775,24.4775704220276,20,81,186
3694,118.117498651043,24.479241770237103,1,7,186
3695,118.115237216225,24.4759356820304,8,56,154
3696,118.114296936706,24.475004699643303,15,102,154
3697,118.115196102379,24.47448706676609,16,52,154
3698,118.115170348745,24.475827835344,13,4,154
3699,118.114740684421,24.475138127408105,12,127,154
3700,118.115133101203,24.4755155227568,4,19,154
3701,118.11454530538,24.474889851297604,4,179,154
3702,118.118553476668,24.4765353569676,16,52,154
3703,118.11476891781,24.474704586001803,13,64,154
3704,118.114827176898,24.475341365768905,13,156,154
3705,118.120826105107,24.4745282070244,1,7,134
3706,118.120425406827,24.4733444161404,7,29,134
3707,118.120652725931,24.4741608664043,12,131,134
3708,118.120358863469,24.473207827193,7,48,134
3709,118.120474494511,24.474164568115,8,9,134
3710,118.121591932778,24.474291803650697,5,155,134
3711,118.120358254066,24.4731884972397,7,29,134
3712,118.12042015817,24.474388102283505,0,145,134
3713,118.118882290493,24.4740570227695,11,118,134
3714,118.12098447767,24.47365687755949,7,29,134
3715,118.128390329112,24.4786417422081,9,92,180
3716,118.128903297427,24.4785073327748,12,127,180
3717,118.127141870976,24.476726739209106,16,52,180
3718,118.128573640705,24.478611964904104,12,130,180
3719,118.125979413024,24.4778183653748,6,13,180
3720,118.128223453375,24.4785227301908,8,140,180
3721,118.128506972693,24.477574839609,6,13,180
3722,118.128507549633,24.477962069651102,3,24,180
3723,118.127924428378,24.4769134216165,11,115,180
3724,118.128988324429,24.4772550063968,11,117,180
3725,118.116266024694,24.4719309327124,1,18,131
3726,118.117065064568,24.473557995694605,4,179,131
3727,118.116185697921,24.4720964399152,16,52,131
3728,118.117767515057,24.473862184684,8,89,131
3729,118.11824142346596,24.473668477912103,16,52,131
3730,118.116223955188,24.4720380338462,12,78,131
3731,118.116637084857,24.4720649955973,8,56,131
3732,118.118015763911,24.47372322065589,7,157,131
3733,118.116623827346,24.473541771722303,8,56,131
3734,118.117255421959,24.473704743352496,16,52,131
3735,118.135254856583,24.479449116982305,2,119,197
3736,118.13138817814,24.478901655102096,1,18,197
3737,118.134603885286,24.4799968521338,3,24,197
3738,118.135298039404,24.4792264598784,13,4,197
3739,118.13435250584,24.478234551108603,5,43,197
3740,118.134115757942,24.478355368672,16,52,197
3741,118.132488175367,24.4793921027336,4,179,197
3742,118.134791119312,24.478492057265896,12,78,197
3743,118.135197009698,24.479911151214104,16,52,197
3744,118.135283830021,24.479129761468503,13,57,197
3745,118.12148360029,24.4849955070997,12,78,261
3746,118.11923250820496,24.486550547575103,7,157,261
3747,118.11857149973,24.48645085015969,0,145,261
3748,118.11810915886002,24.486027343568505,20,177,261
3749,118.119581742959,24.486274407398096,3,24,261
3750,118.119230535442,24.4865495321095,9,92,261
3751,118.118044098194,24.4861335410143,1,7,261
3752,118.119886547229,24.485783568666506,17,15,261
3753,118.120876666786,24.4849385454948,13,4,261
3754,118.119752947176,24.4877708222942,20,177,261
3755,118.129000081903,24.4875916334266,13,4,294
3756,118.13115626851,24.4897869815306,11,116,294
3757,118.129551932735,24.4881553813527,3,24,294
3758,118.130218212053,24.487894606344,9,92,294
3759,118.13306812834298,24.4909888841632,8,56,294
3760,118.129844392266,24.488007402155,19,174,294
3761,118.129612142263,24.487259483683896,8,56,294
3762,118.130786080797,24.489362168825497,1,7,294
3763,118.133055825836,24.491231345552105,3,24,294
3764,118.131964458178,24.490750372970496,6,32,294
3765,118.12435552759196,24.489808322827702,13,4,292
3766,118.1243658103,24.490200061754603,13,4,292
3767,118.123131736995,24.4895830727046,5,44,292
3768,118.123157866114,24.49036433569089,0,146,292
3769,118.123443262899,24.4905817757268,4,19,292
3770,118.122781170217,24.489981637966103,0,146,292
3771,118.122435707855,24.4901567402447,20,177,292
3772,118.123918892423,24.489297382181,13,4,292
3773,118.123866977471,24.490876282887697,18,165,292
3774,118.123254597446,24.49086291036389,20,177,292
3775,118.126641269444,24.494925476636105,13,154,347
3776,118.126823964319,24.4964246266893,7,157,347
3777,118.126993165685,24.496422349914106,5,45,347
3778,118.126896191041,24.495925723029,16,52,347
3779,118.126419650527,24.4945877971348,13,4,347
3780,118.126792172974,24.49478167208749,13,4,347
3781,118.126690799617,24.4954003233722,4,19,347
3782,118.126719292961,24.4948901806382,19,174,347
3783,118.126999297081,24.4963978252284,9,92,347
3784,118.12648548936,24.4946089591782,3,24,347
3785,118.128068214386,24.4950484257796,20,0,348
3786,118.129334055803,24.495969658214896,7,29,348
3787,118.127720907755,24.4966148116224,19,75,348
3788,118.129325487161,24.4951903142522,7,157,348
3789,118.128578416961,24.495324673408604,4,19,348
3790,118.127604501959,24.4957084667792,7,157,348
3791,118.128836067815,24.495200459308496,20,175,348
3792,118.127666562651,24.4962687012139,13,57,348
3793,118.127850483273,24.495605752837896,16,52,348
3794,118.127754726915,24.496477808888603,20,31,348
3795,118.124413026779,24.48935600286489,13,4,280
3796,118.123451328545,24.4883556621241,10,27,280
3797,118.124410115681,24.489305661152702,12,131,280
3798,118.123475498118,24.4890215663304,9,92,280
3799,118.122469570592,24.48774631202389,7,122,280
3800,118.124643519032,24.48897863735,13,57,280
3801,118.124381067683,24.489343649964,13,4,280
3802,118.124815702226,24.488886027645,13,4,280
3803,118.123780126886,24.4878777463732,7,157,280
3804,118.123311920298,24.4890015564556,17,20,280
3805,118.118033532342,24.488372202242605,7,157,270
3806,118.11690076452,24.487963897600004,19,75,270
3807,118.117130834009,24.4884529223505,16,52,270
3808,118.115866435495,24.48651226101749,13,4,270
3809,118.114987458616,24.487069830424,13,49,270
3810,118.116063291603,24.4871571428802,5,44,270
3811,118.117426287923,24.487768876584603,12,78,270
3812,118.11731228474,24.4872690673014,5,155,270
3813,118.11806154542296,24.4884326444206,7,157,270
3814,118.117815258627,24.486807141992504,2,1,270
3815,118.124807508671,24.4936488006566,1,18,337
3816,118.123978533762,24.4950517143644,19,28,337
3817,118.12445615217196,24.49531580105869,0,148,337
3818,118.124715695132,24.495232049904,0,145,337
3819,118.125307146403,24.4942642996216,12,170,337
3820,118.125264285259,24.493990450300604,4,19,337
3821,118.124859542807,24.494482982333,13,4,337
3822,118.124806824678,24.493802679074804,13,156,337
3823,118.124730676784,24.4938813571463,10,94,337
3824,118.123359432462,24.494320268038603,0,146,337
3825,118.124919052248,24.4969774994368,1,18,359
3826,118.124067911301,24.496770444702,8,56,359
3827,118.124101828352,24.498119697125897,4,19,359
3828,118.122863789302,24.4976522870125,8,56,359
3829,118.122633655254,24.497578855514305,20,177,359
3830,118.12254684768996,24.497681768987498,6,33,359
3831,118.122895560953,24.4976658255719,12,78,359
3832,118.122826915241,24.4976204363884,9,92,359
3833,118.123299131568,24.4977946250032,13,4,359
3834,118.124084251321,24.4978645060153,1,18,359
3835,118.12089158193,24.4946395969115,4,179,335
3836,118.12204172843398,24.4921844441122,4,19,335
3837,118.122311121399,24.49425611690249,3,24,335
3838,118.120703473324,24.49218298553989,20,81,335
3839,118.119185245567,24.4924164715484,7,29,335
3840,118.119865594893,24.492181283186003,3,24,335
3841,118.122335173686,24.4941664058988,8,140,335
3842,118.119068764244,24.4926273344409,7,157,335
3843,118.122558493121,24.4936322356918,16,52,335
3844,118.117449848708,24.4923402919846,1,7,335
3845,118.124020126529,24.491193110268195,12,78,306
3846,118.124295250167,24.4918594098217,17,20,306
3847,118.124314701938,24.491896123578496,3,24,306
3848,118.124601482446,24.492518092217104,13,4,306
3849,118.124038083793,24.4911962720085,3,24,306
3850,118.123892814607,24.491256692241,12,78,306
3851,118.124994567915,24.492193052231897,0,145,306
3852,118.124143940195,24.4920280552139,11,116,306
3853,118.123695631751,24.491601666504305,20,177,306
3854,118.12367674727,24.491181218073898,12,78,306
3855,118.125103002855,24.4880678153308,13,154,274
3856,118.124778838752,24.4883279502669,7,157,274
3857,118.12528876846396,24.488227242048303,13,156,274
3858,118.125245457671,24.48824142961629,8,56,274
3859,118.124787743125,24.487726214158,19,174,274
3860,118.124851996853,24.488368023452395,8,140,274
3861,118.124753931038,24.488439730869896,13,4,274
3862,118.125128731145,24.4881154336254,17,15,274
3863,118.124814533104,24.487703153060004,19,174,274
3864,118.12458191631,24.48845949958,19,75,274
3865,118.125402735009,24.5001133733202,5,155,371
3866,118.126437710892,24.4996717348176,7,86,371
3867,118.12548557004,24.498304103934103,10,99,371
3868,118.126396861338,24.4996299243428,7,157,371
3869,118.12695606557,24.4983749192194,3,24,371
3870,118.125794544687,24.4996641871337,17,15,371
3871,118.127070922164,24.4983524200064,16,59,371
3872,118.126149073364,24.4970035048031,12,23,371
3873,118.12490906346,24.4993823260268,13,4,371
3874,118.127299204732,24.4976365994175,12,78,371
3875,118.120439359924,24.48867015788189,4,19,275
3876,118.121165481752,24.489025008179105,4,19,275
3877,118.121261023618,24.4891536223444,6,13,275
3878,118.120116854726,24.4883197162831,4,19,275
3879,118.121415900735,24.488935203217,12,128,275
3880,118.121324749605,24.4887260957848,3,24,275
3881,118.12097858303,24.488380050879,12,78,275
3882,118.120452356489,24.488092017691,17,15,275
3883,118.121454625417,24.4877128154662,13,4,275
3884,118.120949227693,24.487880578714,4,179,275
3885,118.11768747417,24.4904354625383,0,146,287
3886,118.116666593363,24.4902845015237,0,145,287
3887,118.116897552922,24.4902638070236,12,130,287
3888,118.117803681748,24.4905642801756,20,177,287
3889,118.117389298864,24.4905503092204,5,44,287
3890,118.116707235398,24.4903570881044,13,156,287
3891,118.117939749662,24.4902206339686,13,4,287
3892,118.117312428982,24.4902024342014,16,52,287
3893,118.117334961293,24.490534243014803,5,155,287
3894,118.117971021445,24.4900791484036,13,64,287
3895,118.118492098224,24.4893226056948,19,75,301
3896,118.121048229125,24.48966299248,4,19,301
3897,118.120314034384,24.4894020982569,3,24,301
